C_ID	Text	IsValidCode
XM72V4	木瓜蛋白酶消化剂	是
XM1XP0	薄荷（油）	是
XM3UE5	胃蛋白酶	是
XM17U7	胃蛋白酶，助消化	是
XM7L34	苯丙醇	是
XM2VN0	蛋白酶	是
XM4U70	半乳糖苷酶	是
	催吐剂	否
XM3ME7	铜催吐剂	是
XM5UR5	药用硫酸铜，催吐剂	是
XM9FG8	药用硫酸铜，催吐剂	是
XM2WE8	黑芥末	是
XM5PE4	阿扑吗啡	是
XM6YR7	吐根	是
	主要影响水和矿物质和尿酸代谢平衡的药剂	否
	苯并噻二嗪衍生物[利尿药]	否
XM5FV5	阿尔噻嗪	是
XM0XL2	苄氟噻嗪	是
XM64R7	苄氟噻嗪	是
XM7Q17	苄噻嗪	是
XM83Q3	布噻嗪	是
XM3PJ4	氯噻嗪	是
XM4SP9	环戊噻嗪	是
XM1PM4	环噻嗪	是
XM71N6	二磺法胺	是
XM8532	依匹噻嗪	是
XM6910	氢氯噻嗪	是
XM2671	氢氟噻嗪	是
XM9T97	甲氯噻嗪	是
XM1DC4	戊氟噻嗪	是
XM7NZ7	泊利噻嗪	是
XM26G2	四氯噻嗪	是
XM1L59	三氯噻嗪	是
	碳酸酐酶抑制剂	否
XM9X81	乙酰唑胺	是
XM4LU1	双氯非那胺	是
XM4DH5	依索唑胺	是
XM8P33	醋甲唑胺	是
	影响尿酸代谢的药	否
XM9DH5	纺锤体抑制剂	是
XM56G7	尿酸氧化酶	是
XM95S3	尿酸代谢药	是
XM6953	尿酸排泄剂	是
XM9589	别嘌醇	是
XM2D08	阿托方	是
XM3U65	丙磺舒	是
XM9DK8	苯溴马隆	是
XM3WA0	辛可芬	是
XM3Q99	秋水仙碱	是
XM0M93	乙磺舒	是
XM5VG7	新辛可芬	是
XM6FA5	奥昔嘌醇	是
XM3JP7	苯酚合苯醌	是
XM0WT0	丙磺舒	是
XM7K05	苯磺唑酮	是
XM47Z2	巯异嘌呤	是
	电解、热量和水平衡药物	否
XM51Y8	能量剂	是
XM44K8	阳离子交换树脂	是
XM7UQ5	电解质平衡药物	是
XM5Y58	哈特曼溶液	是
XM0KH7	转化糖	是
XM39B5	口服补液盐	是
XM39C1	腹膜透析液	是
XM03B7	除钾树脂	是
XM5KE7	保钾药物	是
XM3UA2	置换液 	是
XM4EK0	除钠树脂 	是
XM62S0	保钾利尿药	是
XM7BR0	葡萄糖	是
XM5K20	果糖	是
XM9ZW8	半乳糖	是
XM6XX8	葡萄糖	是
XM9XU2	果糖	是
XM9Y86	蔗糖	是
	髓袢利尿剂	否
XM6MV2	布美他尼	是
XM8CG7	袢利尿剂（强效）	是
XM2E11	依他尼酸	是
XM79L6	依他尼酸钠	是
XM2LW1	依他尼酸	是
XM1H00	依托唑啉	是
XM3H18	呋塞米	是
XM8UE3	呋塞米	是
XM06E2	呋喃苯胺酸	是
XM2C78	利尿酸钠	是
XM9ML2	吡咯他尼	是
XM3YU0	依他尼酸钠	是
XM9SU7	替尼酸	是
XM9KF7	替尼酸	是
	矿物盐，不可归类在他处者	否
XM6777	醋酸冲洗液	是
XM4Z15	氨基酸	是
XM7KG7	甘氨酸（衍生物）	是
XM8KC2	钙	是
XM7ND2	葡乳醛酸钙	是
XM3EU2	葡萄糖酸钙	是
XM8AM9	葡乳醛酸钙	是
XM46G3	乳酸钙	是
XM1AY1	磷酸钙	是
XM9566	钙盐	是
XM6DF0	卡巴明（树脂）	是
XM1619	透析液（腹膜）	是
XM5S14	电解质	是
XM6YF0	电解质剂	是
XM6598	葡萄糖氯化钠	是
XM02Y3	静脉用甘油（溶液）	是
XM7NQ3	甘氨酸	是
XM9EA0	阳离子交换树脂	是
XM8UU5	乳酸钾生理盐水	是
XM5VT1	氟硅酸镁	是
XM5FN3	矿物盐	是
XM6P40	聚氨基苯乙烯树脂	是
XM3UT8	乳酸钾生理盐水	是
XM0H50	钾（盐）	是
XM0U09	氯化钾	是
XM11X8	林格氏液（乳酸）	是
XM0VG1	磷酸氢钠	是
XM6R29	磷酸二氢钠	是
XM0X22	氯化钠	是
XM8ZD6	环拉酸钠	是
XM6XG7	无钠盐	是
XM9KZ3	碳酸氢钠	是
XM3B07	聚磺苯乙烯钠	是
XM3H90	氯化钠	是
XM7JQ2	转化糖注射液	是
XM1DP8	水平衡药物	是
XM5N49	蒸馏水	是
XM9V59	净化水	是
	盐皮质激素拮抗剂	否
XM6QK1	坎利酸	是
XM0ET8	坎利酸钾	是
XM5JA6	螺内酯	是
XM94A6	醛固酮	是
XM1ML2	坎利酮	是
XM1JS8	螺内酯	是
	其他利尿药	否
XM1SM2	阿米洛利	是
XM5W29	氨美啶	是
XM2E81	阿米美啶	是
XM8U06	环己氯噻嗪	是
XM8TM1	苯并噻二嗪类	是
XM0JW3	苄基氢氯化物	是
XM3ER5	碳酸气体酸酐酶抑制剂	是
XM80T6	氯拉扎尼	是
XM6946	氯汞君	是
XM51L8	氯噻酮	是
XM0EZ6	氯非那胺	是
XM7A66	氯帕胺	是
XM8GT1	氯索隆	是
XM58Z6	乙酰唑胺	是
XM42Q8	二羟丙茶碱	是
XM29H6	二羟丙茶碱	是
XM5070	氢氟噻嗪	是
XM4JM8	氯噻嗪	是
XM4D06	利尿药	是
XM68T7	苯并噻二嗪类利尿药	是
XM8B36	碳酸酸酐酶抑制类利尿药	是
XM1N83	糠醇类利尿药	是
XM6VW0	汞利尿药	是
XM43Q2	促尿盐排泄利尿药	是
XM3558	磺胺类利尿药	是
XM58W3	噻嗪类利尿药	是
XM04R3	硫汞灵	是
XM0EC2	木贼属利尿药	是
XM6CD1	苯喹唑，芬喹唑	是
XM5L31	氟甲噻嗪	是
XM8T28	氢氧化钼	是
XM1DG9	美夫西特	是
XM8HM6	美拉鲁利	是
XM5R34	拿佛色罗	是
XM1SB8	硫汞林	是
XM3PF7	汞香豆林	是
XM3L13	汞罗茶碱	是
XM1C74	汞利尿药	是
XM4AF6	汞撒利	是
XM3GK5	美替克仑	是
XM7G39	美拖拉宗	是
XM4B84	渗透性利尿药	是
XM6BR0	嘌呤利尿药	是
XM3WN8	喹乙宗	是
XM7660	氯噻酮	是
XM2AZ5	泊利噻嗪	是
XM01E9	水杨酸可可碱钙	是
XM9409	利尿药	是
XM3RC6	氢氟噻嗪，双氢氟噻嗪，双氢三氟甲噻嗪制剂的商品名	是
XM7J43	美沙酸钠	是
XM0YM0	四氯噻嗪	是
XM9VJ2	硫巯菊酯	是
XM1177	巯汞灵	是
XM0YS2	硫米奇特	是
XM5SJ5	氨苯蝶啶	是
XM3YV1	曲帕胺	是
XM9QW3	氨丁三醇	是
XM93H5	黄嘌呤利尿药	是
XM4U11	希帕胺	是
XM0A89	美拖拉宗	是
	盐肾上腺皮质激素类	否
XM44R0	醛固酮拮抗剂	是
XM8CC8	矿物皮质类固醇	是
XM4HZ4	保盐盐皮质激素	是
XM9SX2	脱氧皮质〔甾〕酮	是
XM6PJ9	去氧皮质类固醇	是
XM9HZ6	去氧皮质酮	是
XM6JQ6	氟氢可的松	是
XM0KW9	氟氢可的松	是
XM9X54	盐皮质激素	是
	主要影响自主神经系统的药	否
	α肾上腺素能受体拮抗剂	否
XM2L44	α肾上腺素能阻滞药	是
XM6MJ9	布那唑嗪	是
XM4UW6	双苄胺	是
XM70W7	台苯齐林	是
XM58X5	多沙唑嗪	是
XM3Y81	氢化麦角碱	是
XM3L37	吲哚拉明	是
XM45W7	哌唑嗪	是
XM81R1	盐酸苄唑啉，苯甲唑啉	是
XM3F82	坦洛新	是
XM9LH2	特拉唑嗪	是
	抗胆碱酯酶剂	否
XM4PZ3	安贝氯铵	是
XM87V2	有机磷抗胆碱酯酶	是
XM9D92	可逆性抗胆碱酯酶药	是
XM4VC4	有机磷胆碱能药	是
XM5YK5	地斯的明（溴化物）	是
XM6565	依酚氯胺	是
XM40R6	新斯的明新霉素	是
XM3671	溴新斯的明	是
XM41N9	溴吡斯的明	是
XM8KF3	抗胆碱酯酶	是
XM1L81	氟磷酸二异丙酯	是
XM1389	二氟阿拉伯糖	是
XM86K6	二氟泼尼酯	是
XM0UQ3	二异丙基氟磷酸	是
XM8B05	腾喜龙	是
XM99M6	加兰他敏	是
XM1NE7	异氟磷	是
XM3YR0	新斯的明	是
XM4LN1	他克林	是
	β肾上腺受体拮抗剂	否
XM0V36	醋丁洛尔	是
XM2YK6	阿普洛尔	是
XM0M62	阿替洛尔	是
XM5S93	β肾上腺素能阻断剂,心	是
XM7U87	倍他洛尔	是
XM0HY3	贝凡洛尔	是
XM8QC9	比索洛尔	是
XM79L8	波吲洛尔	是
XM8026	布尼洛尔	是
XM9RX1	布拉洛尔	是
XM3N87	卡拉洛尔	是
XM1AJ9	卡替洛尔	是
XM54E1	塞利洛尔	是
XM4AB1	艾司洛尔	是
XM7V19	茚诺洛尔	是
XM89L8	甲吲洛尔	是
XM8L21	美托洛尔	是
XM69F3	纳多洛尔	是
XM0M15	氧烯洛尔	是
XM17Y6	喷布洛尔	是
XM2SH3	吲哚洛尔	是
XM9VG1	普拉洛尔	是
XM91L7	丙萘洛尔	是
XM3HA9	普萘洛尔	是
XM5BT4	索他洛尔	是
XM6489	特他洛尔	是
XM1KQ9	噻吗洛尔	是
XM77W2	妥拉洛尔	是
	肾上腺素神经受体阻断药	否
XM89S0	肾上腺素受体阻断药	是
XM1C94	阿夫唑嗪（盐酸盐）	是
XM0UP1	卤化烷基胺交感神经阻滞药	是
XM2285	抗肾上腺素能	是
XM8ER3	拉贝洛尔	是
XM0TY3	美沙洛尔	是
	神经节阻断药	否
XM6LX4	特指的神经节阻断药	是
XM90S5	六甲溴铵	是
XM68K9	五甲溴铵	是
XM6H15	戊双吡铵（酒石酸氢盐）	是
XM2A33	酒石酸喷托铵	是
XM3YS6	季铵神经节阻断	是
XM6JW6	四乙铵化氯	是
XM9MS2	四乙氯	是
XM3YZ9	樟磺咪芬	是
XM13Z0	美卡拉明	是
XM8JB8	潘必啶	是
XM4BZ9	咪噻吩	是
XM9BT3	曲美替定	是
	其他主要影响自主神经系统的药物	否
XM9YP3	特指的肾上腺素制剂	是
XM10F0	甲硫阿美铵	是
XM9K06	特指的拟交感神经药	是
XM0EP6	血管紧张素胺	是
XM9NM4	多巴胺	是
XM1D48	麻黄属植物	是
XM5H72	麻黄碱	是
XM1641	异波帕胺	是
XM0CL2	异麻黄碱	是
XM6RQ3	美芬丁胺    	是
XM6XN3	苯丙醇胺	是
XM0ZE2	交感神经阻断药	是
	其他副交感神经阻断药[抗胆碱能类药和抗毒蕈碱药]和解痉药	否
XM1Q67	阿地芬宁	是
XM5RS2	阿尔维林	是
XM0DF0	安布溴铵	是
XM0TL7	胺戊酰胺	是
XM1Q22	安普洛托品	是
XM3HR2	甲溴辛托品	是
XM2P84	甲溴辛托品	是
XM0B31	抗胆碱能药	是
XM5BE4	抗毒蕈碱药	是
XM66R0	安坦	是
XM7Y01	阿托品	是
XM7711	普拉维林	是
XM26R3	普立地诺	是
XM6X69	吡芬溴铵	是
XM9AG2	丙环定    	是
XM8VR6	普罗吩胺	是
XM3CK8	枸橼酸乙双苯丙胺	是
XM05C6	普鲁本辛	是
XM7VK4	溴丙胺太林	是
XM1JN1	季铵盐副交感神经阻断药	是
XM7GS6	罗西维林	是
XM7LZ6	阿托品衍生物	是
XM1MW1	东莨菪碱?	是
XM3UE6	莨菪提取物	是
XM31L2	平滑肌松弛剂	是
XM7PY1	枸缘酸乙双苯丙胺	是
XM14Z1	抗胆碱能类解痉药	是
XM6RA6	自主神经解痉药	是
XM9NH9	季铵盐解痉药	是
XM5W13	曲硫秦	是
XM0GS2	双苯乙硫酯	是
XM9WW9	噻苯丙吗啉	是
XM5GQ3	甲硝阿托品	是
XM2LU4	替莫碘胺	是
XM8346	惕各酰莨菪碱	是
XM51J2	噻哌溴铵	是
XM2595	替喹溴胺	是
XM4MA5	托哌酮	是
XM8YD7	托喹嗪	是
XM64P0	曲安吡嗪	是
XM2TJ3	三环氯铵	是
XM17K9	曲地碘铵	是
XM9W98	苯海索    	是
XM5098	颠茄生物碱	是
XM0EL4	曲美布汀     	是
XM5S52	异丁嗪 （酒石酸盐）	是
XM2M46	曲哌立定	是
XM4YB7	曲硫秦	是
XM2973	托巴辛 （抗胆碱能药）	是
XM4YL9	曲帕替平	是
XM4466	托吡卡胺 	是
XM8F25	曲司氯铵	是
XM9K48	戊沙溴铵	是
XM6RQ9	颠茄浸膏	是
XM2YW9	颠茄草	是
XM29D7	贝那替秦    	是
XM3NJ0	贝那利秦	是
XM54W7	苯咯溴铵	是
XM8NZ1	苯扎托品 	是
XM63B0	甲硫贝弗宁	是
XM65C9	比哌立登	是
XM8T72	波那普令	是
XM5ML2	布托溴铵	是
XM1T59	丁溴东莨菪碱	是
XM5RM7	卡米罗芬	是
XM9633	卡拉美芬????	是
XM8JS6	卡普氯铵     	是
XM30Q8	氯苄沙明	是
XM0PN2	西托溴铵	是
XM2619	克利溴铵	是
XM8KY2	氯替平	是
XM2HD0	甲磺酸苯扎托品	是
XM0VC2	环戊君	是
XM7VB2	环喷托酯   	是
XM93T2	赛克立明	是
XM1H88	右苄替米特    	是
XM4CZ8	硫酸地布托林????	是
XM0CE0	双环维林 	是
XM2493	地索普明	是
XM89R5	甲硫二苯马尼	是
XM13K8	屈他维林	是
XM1M52	杜波辛	是
XM3A08	二羟丙茶碱	是
XM6190	苯丁乙甲铵（盐）	是
XM0CR7	依美溴铵	是
XM17M9	依沙维林     	是
XM5C67	普罗吩胺    	是
XM62B7	依托多林     	是
XM2789	乙苯托品	是
XM1VS4	优加托品	是
XM6L51	锥体外系拮抗剂	是
XM3CZ9	非诺维林	是
XM0CH2	黄酮哌酯	是
XM3L41	夫洛丙酮	是
XM0HB8	吉法酯	是
XM42V2	格隆铵	是
XM8WX2	海松碘铵	是
XM1WN2	甲硫己环铵	是
XM7832	后马托品	是
XM1642	甲溴后马托品	是
XM53A5	东莨菪碱	是
XM11J9	莨菪碱	是
XM1EF8	莨菪属	是
XM4FB2	莨菪干浸膏 	是
XM27M9	异美汀	是
XM6XN4	异丙胺	是
XM4QH8	异丙碘铵	是
XM5ED5	硫酸莨菪碱	是
XM90R8	甲苯凡林	是
XM0M49	美拉肼	是
XM7W33	甲哌佐酯	是
XM0WK8	溴美喷酯	是
XM1FH6	甲哌苯庚醇	是
XM5WL4	乙胺太林	是
XM39X0	溴甲胺太林	是
XM1DL0	美噻吨	是
XM0E13	甲溴东莨菪碱	是
XM4P67	甲基阿托品	是
XM3KR9	甲硝阿托品	是
XM14X3	溴甲贝那替秦	是
XM4RV4	美噻吨	是
XM5F96	米尔维林	是
XM1V30	莫沙维林	是
XM3YV6	影响平滑肌松弛剂	是
XM4U03	甲溴辛托品	是
XM8YF7	奥替溴铵	是
XM5YT3	奥沙碘铵	是
XM0LB8	奥昔布宁	是
XM5D56	羟苄利明	是
XM1LM4	奥芬溴铵	是
XM8X70	罂粟碱	是
XM3A77	副交感神经阻断药	是
XM8U27	喷噻溴铵	是
XM64K1	芬格鲁胺	是
XM2GC8	匹维溴铵	是
XM6FV2	溴哌喷酯	是
XM24K8	哌立度酯    	是
XM6MG0	哌沙酯 	是
XM7EV5	甲硫泊尔定	是
	其他拟副交感神经药[胆碱能药]	否
XM1EC3	氯化乙酰胆碱	是
XM3GM3	乙酰胆碱衍生物	是
XM0000	苄吡溴铵	是
XM0MZ4	氯贝胆碱	是
XM4LE7	拟胆碱（药）	是
XM4ZZ7	胆碱能肌张力增强剂 	是
XM6VJ2	胆碱能三甲基铵丙二醇	是
XM8JX6	拟副交感神经药	是
XM5EY0	毛果芸香提取物（毛果芸香）	是
XM4AJ3	醋克利定	是
XM7494	槟榔碱	是
XM9XA2	氨甲酰甲胆碱	是
XM4AT9	卡巴胆碱     	是
XM3YJ9	乙酰甲胆碱	是
XM0RX5	毛果芸香碱	是
	主要作用于α 肾上腺素能受体兴奋剂	否
XM3LR7	主要作用于肾上腺素能受体兴奋剂	是
XM5Q41	安他唑啉	是
XM25T0	阿拉可乐定（盐酸盐）	是
XM88Z7	二硫庚定 （盐酸盐）	是
XM4TB9	左卡巴斯汀（盐酸盐）	是
XM1A78	美其敏（盐酸盐）	是
XM9VP4	丙己君	是
XM6NM2	松齐拉敏（全身）	是
XM0W81	安他心	是
XM9VB8	氮卓斯汀	是
XM4GX4	巴米品	是
XM35M7	苯喹胺	是
XM1TL5	溴马秦	是
XM5PK9	溴苯那敏	是
XM8GH2	布克力嗪	是
XM9KZ9	卡比沙明	是
XM0QD9	西替利嗪	是
XM0AN5	西托肟	是
XM66X7	氯屈米通	是
XM9SK3	氯环嗪	是
XM9CM1	氯吡拉敏	是
XM34G7	氯吡林	是
XM4PH8	氯吡林	是
XM6UB7	马来酸氯苯那敏	是
XM9VG3	氯苯那敏	是
XM4QD7	氯苯沙明	是
XM7CE7	桂利嗪	是
XM3DL4	氯马斯汀     	是
XM0Y33	克立咪唑	是
XM0S26	赛克利嗪	是
XM8Y26	环喷他明	是
XM1107	右溴苯那敏	是
XM6CF9	右旋氯苯吡胺	是
XM62B0	托品庚啶	是
XM29D4	地芬尼多	是
XM8ZH9	茶苯海明	是
XM74S1	二甲茚定	是
XM6KY0	苯海拉明	是
XM7GV4	二苯拉林	是
XM77K6	多西拉敏     	是
XM59T1	恩布拉敏	是
XM9187	依替福林	是
XM4B54	吉培福林	是
XM2305	高氯环秦	是
XM4Z91	异西喷地	是
XM4F63	酮替芬	是
XM7BH6	去甲肾上腺素	是
XM4PE5	氯雷他定     	是
XM6L38	间羟胺	是
XM8TK4	美沙芬林	是
XM7TD1	噻吡二胺	是
XM7RF2	莫沙斯丁	是
XM2CG2	去甲肾上腺素	是
XM81D8	去甲肾上腺素	是
XM2A75	去甲苯福林	是
XM6AV1	奥沙米特	是
XM5HS9	奥沙米特	是
XM7D21	帕勒德林	是
XM4UU4	非尼拉敏     	是
XM6ZQ3	去氧肾上腺素     	是
XM2V55	苯托沙敏	是
XM9TL2	丙酰马嗪	是
XM54R1	美吡拉敏     	是
XM39Y4	西尼二胺	是
XM0N55	曲吡那敏	是
	β肾上腺素能受体激动剂	否
XM96M5	β肾上腺素能受体阻滞剂	是
XM10L5	血管紧张肽	是
XM3D85	倍氯米松	是
XM3UP9	布地奈德	是
XM4E14	多巴酚丁胺	是
XM3273	肾上腺素	是
XM5YS9	异丙胺丁醇	是
XM18Q9	普瑞特罗	是
XM2YD0	异丙喹喘宁	是
XM5HL3	消旋肾上腺素???	是
XM1CS3	利托君?	是
XM45U9	扎莫特罗	是
	激素及其合成物和拮抗剂，不可归类在他处者	否
	雄激素类和促同化类似物	否
XM3BT9	合成代谢类固醇	是
XM65R6	雄性激素	是
XM5CT6	雄激素－雌激素混合物	是
XM3478	雄诺龙	是
XM89R1	雄甾酮	是
XM7LM1	抗肿瘤类甾体激素	是
XM0T50	卡普睾酮	是
XM1SV6	同源合成代谢物	是
XM1RM3	屈他雄酮	是
XM0DG4	屈他雄酮	是
XM81H5	苯丙酸诺龙	是
XM76Q0	环硫雄醇	是
XM3UJ6	雌二醇和睾酮	是
XM29P0	氟甲睾酮	是
XM7X01	男性性腺组织提取物	是
XM2KK4	雄性激素	是
XM6R95	大环内酯合成代谢药	是
XM21D8	美雄烷	是
XM0E55	美雄诺龙	是
XM3QK3	美睾酮	是
XM2GQ1	甲基异睾酮	是
XM6966	美雄醇	是
XM24D1	美雄酮	是
XM8HC6	美雄诺龙	是
XM4TC8	甲基睾酮	是
XM8NZ0	诺龙	是
XM5115	诺乙雄龙	是
XM6327	氧雄龙	是
XM1E21	羟甲睾酮	是
XM7WQ1	羟甲烯龙	是
XM5Q72	普拉睾酮	是
XM8VE0	司坦唑醇    	是
XM3KV3	甾体雄激素	是
XM1KA5	甾类抗肿瘤药，激素	是
XM5T49	睾内酯	是
XM3HM6	睾酮	是
XM50S2	泽仑诺	是
	垂体前叶[腺垂体的]激素	否
XM5Y80	促肾上腺皮质激素	是
XM7309	垂体前叶激素	是
XM4MB2	促卵泡激素,人的	是
XM1NX7	人类生长激素（HGH）	是
XM86N5	促黄体激素	是
XM0Y82	垂体前叶提取物	是
XM9ET6	促甲状腺激素	是
XM7J71	促甲状腺激素	是
XM6UE9	促肾上腺皮质激素	是
XM8351	促肾上腺皮质激素	是
XM3G67	阿沙克肽	是
XM7XJ1	促肾上腺皮质激素	是
XM1EM4	促皮质素	是
XM1027	卵泡刺激素	是
XM92R5	尿促性素	是
XM4QA7	普格纳（人体绝经期促性腺激素）	是
XM77Q1	催乳素	是
XM9NW5	丝拉克肽	是
XM3LZ6	生长激素	是
XM96L8	人蛋氨生长激素	是
XM0515	生长激素	是
XM4B77	替可克肽	是
XM52T6	替可克肽（二十四肽促皮质素）	是
XM4WS0	促甲状腺素	是
XM67H0	促甲状腺激素	是
XM8HC4	尿促卵泡素	是
	抗促性腺激素药、抗雌激素药、抗雄激素药，不可归类在他处者	否
XM7JF4	抗雄激素	是
XM10A6	抗雌激素	是
XM8MB2	抗促性腺激素	是
XM3C58	环丙孕酮	是
XM0FW7	达那唑	是
XM3G31	氟他米特	是
XM4RW1	米非司酮	是
XM9QT3	萘福昔定	是
XM9AL0	尼鲁米特	是
XM1ZT8	奥美昔芬	是
XM0P47	左环十四酮酚	是
XM2UX2	三苯氧胺	是
XM1312	托瑞米芬	是
	抗甲状腺药	否
XM8492	治疗用碘131	是
XM6VL9	治疗甲状腺疾病的碘剂（抗甲状腺药）	是
XM6V39	高氯酸钾抗甲状腺药	是
XM9LL4	药用高氯酸钾	是
XM6RC9	治疗用碘化钠-131	是
XM8X98	硫脲嘧啶（苄基）（甲基）（丙基）	是
XM1H03	苄硫尿嘧啶	是
XM35K1	卡比马唑?????	是
XM6Y24	二碘酪氨酸	是
XM7TM9	碘硫尿嘧啶	是
XM38T7	甲硫咪唑	是
XM54P6	甲硫氧嘧啶	是
XM5DE7	丙硫氧嘧啶????	是
XM3G29	硫脲	是
	糖皮质激素及合成类似物	否
XM51K6	肾上腺（提取物，皮质或髓质）（糖皮质激素）（激素）（盐皮质激素）	是
XM3R56	化合物E （可的松）	是
XM4HH6	化合物Ｆ（氢化可的松）	是
XM5AE3	可的松（醋酸盐）	是
XM48E4	氟化皮质类固醇	是
XM0XY8	肾上腺皮质类固醇激素	是
XM6F84	曲安西龙	是
XM8936	倍他米松	是
XM0XB5	氯可托龙	是
XM4AF4	氯泼尼醇	是
XM6FJ6	醋酸去氧皮质酮	是
XM6TY3	皮质类固醇	是
XM17S1	可的伐唑	是
XM25L1	科尔托纳	是
XM5CF7	地夫可特	是
XM0JS3	去氢可的松	是
XM3LC8	去氢可的松	是
XM72R5	地塞米松	是
XM7L62	醋酸脱氧皮质酮	是
XM2GK4	氟泼尼龙	是
XM4Z52	糖皮质激素	是
XM1040	糖皮质激素	是
XM2UL5	去炎松	是
XM5V41	甲泼尼松	是
XM4RH1	帕拉米松	是
XM5AM2	醋酸脱氧皮质酮	是
XM6JJ4	泼尼松龙	是
XM39W4	波尼松	是
XM3YJ1	泼尼立定	是
XM8JY6	类固醇	是
	胰岛素和口服降糖[抗糖尿病的]药	否
XM9AX5	复方双胍类和磺酰类降糖药	是
XM5DC4	双胍类抗糖尿病药	是
XM5SK7	复方降糖药	是
XM11C9	磺酰脲类抗糖尿病药	是
XM6932	双胍衍生物，口服	是
XM4SE3	球蛋白锌胰岛素	是
XM88E8	格列嘧啶钠	是
XM4M26	抗糖尿病的激素药物	是
XM4C63	胰岛组织提取物	是
XM2JC7	胰岛素（无定形的）（球蛋白）（低精蛋白）（长效的）（鱼精蛋白）（猪胰岛素）（牛胰岛素）	是
XM3RW5	地法胰岛素	是
XM21C9	人胰岛素	是
XM16M5	胰岛素注射,两相可溶的	是
XM1DZ9	胰岛素注射,可溶	是
XM9728	中效胰岛素	是
XM54Q2	精蛋白锌胰岛素	是
XM0KT2	长效胰岛素	是
XM7VD3	精蛋白锌胰岛素	是
XM0US2	胰岛素锌混悬液（无定形的）（结晶的）	是
XM73L8	鱼精蛋白锌胰岛素	是
XM9AZ3	胰岛素锌混悬液	是
XM8502	中性胰岛素注射液	是
XM8VX4	中性胰岛素	是
XM3J06	精蛋白锌胰岛素	是
XM73P6	磺酰脲类衍生物、口服	是
XM1RV6	甲苯磺丁脲 （钠）	是
XM60R0	醋酸己脲	是
XM8S35	抗糖尿病药	是
XM6EJ2	丁福明	是
XM8ZU0	氨磺丁脲	是
XM8S18	氯磺丙脲	是
XM0RV5	格列本脲	是
XM8E97	格列波脲	是
XM2G21	格列齐特	是
XM06A4	格列嘧啶	是
XM3TQ4	格列吡嗪	是
XM8597	格列喹酮	是
XM2584	格列索脲	是
XM65J8	格列派特	是
XM9N95	高血糖素	是
XM6JN8	格列本脲	是
XM0K09	格列吡脲	是
XM6861	格列环脲	是
XM5MV9	胰岛素	是
XM0JN5	二甲双胍	是
XM4K79	苯乙双胍	是
XM8QQ1	长效胰岛素（鱼精蛋白锌胰岛素 ）	是
XM8YD0	妥拉磺脲	是
	口服避孕药	否
XM2720	避孕药	是
XM69D7	双醋炔诺醇-炔雌醇	是
XM8CB9	异炔诺酮-炔雌醇甲醚片	是
XM3WW4	炔雌醇，乙炔雌二醇和左炔诺孕酮	是
XM7M76	炔雌醇，乙炔雌二醇和诺塞甾酮	是
XM6TX3	炔诺醇	是
XM8HJ8	炔诺醇和炔雌醇甲醚醋酸酯	是
XM6U53	左炔诺孕酮	是
XM8Y77	利奈孕酮	是
XM8BA2	炔诺酮	是
XM31C0	诺孕烯酮	是
XM72K8	醋炔诺酮-炔雌醇片	是
XM4FD0	安非他明	是
XM4AG1	炔诺孕酮-炔雌醇片	是
XM53A8	口服避孕药（含双醋炔诺醇 、炔雌醇甲醚）	是
XM6VJ3	孕激素类口服避孕药	是
XM1DX1	奎孕醇	是
	其他雌激素和孕激素	否
XM77R9	烯丙雌醇	是
XM6CL2	脱水羟基孕酮	是
XM0W29	抗肿瘤药结合雌激素	是
XM5FK8	氯地孕酮	是
XM1058	氯烯雌醚	是
XM74M2	克罗米酚	是
XM76F9	共轭雌激素	是
XM4DR7	长效黄体酮	是
XM6SD5	地美孕酮	是
XM7ZG5	去氧孕烯	是
XM6UC0	己二烯雌酚	是
XM51S9	己烯雌酚	是
XM49U4	甲基己烯雌酚	是
XM5RK3	地美炔酮	是
XM71X5	地屈孕酮	是
XM1P34	表雌三醇	是
XM7YR1	表美雌醇	是
XM39W0	苯甲雌二醇	是
XM4EH0	雌三醇	是
XM7CP4	雌性激素	是
XM56M0	雌激素共轭	是
XM2GR3	雌激素和孕激素	是
XM8YK8	雌酮	是
XM6133	雌酮硫酸酯哌嗪	是
XM8MD3	炔雌醇，乙炔雌二醇	是
XM0TH1	炔孕酮	是
XM03K8	磷雌酚	是
XM1KX5	己酸孕诺酮	是
XM7JV9	女性性腺组织提取物	是
XM8WE5	己烷雌酚	是
XM4NZ9	羟雌	是
XM0R79	羟孕酮	是
XM5A00	己酸羟孕酮	是
XM65V3	左炔诺孕酮和炔雌醇	是
XM4HQ9	美屈孕酮	是
XM2HB5	醋酸甲羟孕酮（ 药性持久的）	是
XM7KS3	甲地孕酮	是
XM3AK8	美雌醇	是
XM4T41	美沙雌酸	是
XM37T7	甲诺酮	是
XM2LR3	诺美孕酮	是
XM7LY6	炔诺酮和炔雌醇	是
XM1SH1	异炔诺酮	是
XM1B43	甲基诺龙	是
XM3MJ7	卵巢激素	是
XM26R0	卵巢刺激素	是
XM8AV0	奥生多龙	是
XM3YX8	聚磷酸雌二醇	是
XM1K26	孕烷二醇	是
XM5HL1	结合雌激素（普瑞马林）	是
XM3799	黄体酮	是
XM8FT3	孕激素	是
XM3SF1	黄体酮	是
XM71B5	普美孕酮	是
XM9HS1	奎雌醇	是
