group	method	submitTime	launchTime	finishTime	task	taskNo	taskStartTime	taskFinishTime	taskInputBytes	taskOutputBytes	taskInputRecords	taskOutputRecords	attemptNo	aStartTime	aFinishTime	mapInputBytes	mapOutputBytes	mapInputRecords	mapOutputRecords	cumulativeCpuUsage	virtualMemoryUsage	physicalMemoryUsage	heapUsage	combineInputRecords	reduceInputGroups	reduceInputRecords	reduceShuffleBytes	reduceOutputRecords	spilledRecords	shuffleFinished	sortedFinished	hostName	hdfsBytesRead	hdfsBytesWritten	fileBytesRead	fileBytesWritten
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	6	1601025646100	1601025650949	840472	292304	2629	122588	1	1601025648227	1601025650949	2629	-1	1326692	122588	2680	2064818176	280424448	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	840472	0	0	292304
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	7	1601025646100	1601025651069	789867	361771	2	143235	1	1601025648264	1601025651069	2	-1	1356060	143235	2220	2065448960	277897216	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	789867	0	0	361771
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	8	1601025646100	1601025650995	736304	334535	2	134448	1	1601025648236	1601025650995	2	-1	1265488	134448	2550	2062221312	276848640	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	736304	0	0	334535
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	9	1601025646100	1601025651001	730624	316887	2	138437	1	1601025648238	1601025651001	2	-1	1281049	138437	2460	2067886080	287465472	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	730624	0	0	316887
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	10	1601025646101	1601025650990	717398	352151	2	131657	1	1601025648237	1601025650990	2	-1	1235257	131657	2940	2064396288	276664320	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	717398	0	0	352151
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	11	1601025646101	1601025650990	696750	340323	2	123786	1	1601025648244	1601025650990	2	-1	1184045	123786	2650	2065747968	281141248	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	696750	0	0	340323
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	12	1601025646101	1601025651068	679423	317609	2	120707	1	1601025648257	1601025651068	2	-1	1160013	120707	2630	2066862080	281415680	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	679423	0	0	317609
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	13	1601025646101	1601025650947	671642	310803	3	123614	1	1601025648263	1601025650947	3	-1	1163636	123614	2790	2063572992	280801280	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	671642	0	0	310803
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	14	1601025646102	1601025650983	667218	316733	2	121515	1	1601025648252	1601025650983	2	-1	1151177	121515	2860	2066362368	280240128	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	667218	0	0	316733
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	15	1601025646103	1601025651094	661369	309548	2	122028	1	1601025648241	1601025651094	2	-1	1146845	122028	2390	2064961536	278818816	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	661369	0	0	309548
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	16	1601025646103	1601025651006	658209	410189	14712	111797	1	1601025648261	1601025651006	14712	-1	1084023	111797	3170	2064654336	282058752	199229440	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	658209	0	0	410189
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	17	1601025646103	1601025653483	650907	309631	2	117043	1	1601025651080	1601025653483	2	-1	1117265	117043	2350	2064429056	281858048	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	650907	0	0	309631
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	18	1601025646103	1601025651042	649267	303273	2	120312	1	1601025648251	1601025651042	2	-1	1128004	120312	2510	2065399808	282447872	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	649267	0	0	303273
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	19	1601025646103	1601025653637	642712	325061	2	118203	1	1601025651099	1601025653637	2	-1	1108444	118203	2740	2060906496	280440832	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	642712	0	0	325061
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	20	1601025646104	1601025650982	634078	322590	2	116180	1	1601025648247	1601025650982	2	-1	1092304	116180	2490	2066505728	282951680	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	634078	0	0	322590
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	21	1601025646104	1601025653680	630080	329092	2	120117	1	1601025651101	1601025653680	2	-1	1104123	120117	2520	2069045248	293244928	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	630080	0	0	329092
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	22	1601025646104	1601025653624	629615	328770	2	115537	1	1601025651094	1601025653624	2	-1	1083937	115537	2120	2065850368	278749184	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	629615	0	0	328770
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	23	1601025646104	1601025653768	625556	292329	3	117699	1	1601025651097	1601025653768	3	-1	1093789	117699	3050	2066259968	289980416	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	625556	0	0	292329
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	24	1601025646105	1601025653725	617393	340994	2	110220	1	1601025651086	1601025653725	2	-1	1051232	110220	2470	2062340096	282587136	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	617393	0	0	340994
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	25	1601025646105	1601025653623	602236	296601	2	111717	1	1601025651090	1601025653623	2	-1	1047142	111717	2600	2063175680	280285184	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	602236	0	0	296601
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	26	1601025646105	1601025653727	600445	309660	2	114023	1	1601025651096	1601025653727	2	-1	1053691	114023	2440	2062020608	282869760	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	600445	0	0	309660
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	27	1601025646105	1601025654574	599210	310391	2	108275	1	1601025652078	1601025654574	2	-1	1030389	108275	2360	2065866752	278880256	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	599210	0	0	310391
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	28	1601025646106	1601025654570	597247	302197	2	106870	1	1601025652084	1601025654570	2	-1	1023008	106870	2370	2063720448	287666176	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	597247	0	0	302197
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	29	1601025646106	1601025654627	592616	312634	2	107208	1	1601025652080	1601025654627	2	-1	1019524	107208	2390	2070044672	282484736	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	592616	0	0	312634
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	30	1601025646106	1601025654830	576646	300158	2	109110	1	1601025652083	1601025654830	2	-1	1006545	109110	2050	2065293312	277901312	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	576646	0	0	300158
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	31	1601025646106	1601025655683	576145	316305	2	104425	1	1601025653079	1601025655683	2	-1	991426	104425	2630	2065539072	289202176	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	576145	0	0	316305
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	32	1601025646106	1601025654611	574140	304999	2	109877	1	1601025652078	1601025654611	2	-1	1007175	109877	2570	2063011840	283516928	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	574140	0	0	304999
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	33	1601025646107	1601025654471	571721	307200	2	103362	1	1601025652081	1601025654471	2	-1	983574	103362	2590	2063745024	276258816	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	571721	0	0	307200
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	34	1601025646107	1601025655583	571631	304415	2	110668	1	1601025653078	1601025655583	2	-1	1007338	110668	2720	2062520320	283238400	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	571631	0	0	304415
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	35	1601025646107	1601025655700	566986	340318	11533	98070	1	1601025653080	1601025655700	11533	-1	942179	98070	2770	2065059840	283054080	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	566986	0	0	340318
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	36	1601025646107	1601025655643	566380	311185	2	102636	1	1601025653080	1601025655643	2	-1	974767	102636	3120	2067865600	290877440	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	566380	0	0	311185
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	37	1601025646107	1601025656612	566033	351720	11237	96855	1	1601025654101	1601025656612	11237	-1	936927	96855	2740	2072285184	291303424	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	566033	0	0	351720
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	38	1601025646108	1601025655711	565283	355458	11189	97010	1	1601025653080	1601025655711	11189	-1	937144	97010	2680	2074451968	288833536	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	565283	0	0	355458
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	39	1601025646108	1601025656566	564725	347801	11336	97093	1	1601025654100	1601025656566	11336	-1	936425	97093	2870	2068086784	285515776	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	564725	0	0	347801
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	40	1601025646108	1601025656735	561110	334687	3	100095	1	1601025654092	1601025656735	3	-1	955103	100095	2480	2063749120	289038336	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	561110	0	0	334687
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	41	1601025646108	1601025656594	555892	361705	11306	96622	1	1601025654098	1601025656594	11306	-1	925962	96622	3440	2065530880	282038272	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	555892	0	0	361705
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	42	1601025646108	1601025656719	555680	296996	2	104108	1	1601025654125	1601025656719	2	-1	966773	104108	2440	2065084416	279564288	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	555680	0	0	296996
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	43	1601025646109	1601025656611	555529	348075	10903	96862	1	1601025654096	1601025656611	10903	-1	927071	96862	2820	2066259968	292696064	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	555529	0	0	348075
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	44	1601025646109	1601025656610	551501	298240	2	99944	1	1601025654124	1601025656610	2	-1	949868	99944	2650	2061488128	282595328	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	551501	0	0	298240
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	45	1601025646109	1601025657724	550524	364347	10743	94087	1	1601025655098	1601025657724	10743	-1	911141	94087	2890	2066665472	280293376	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	550524	0	0	364347
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	46	1601025646109	1601025657653	548462	353329	10923	94611	1	1601025655111	1601025657653	10923	-1	911122	94611	3450	2065567744	279154688	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	548462	0	0	353329
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	47	1601025646110	1601025656602	548395	332495	2	98097	1	1601025654094	1601025656602	2	-1	934812	98097	2850	2064887808	281829376	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	548395	0	0	332495
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	48	1601025646110	1601025657634	546457	308658	2	100607	1	1601025655096	1601025657634	2	-1	942825	100607	2330	2067234816	284434432	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	546457	0	0	308658
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	49	1601025646110	1601025657623	540064	286300	2	103197	1	1601025655094	1601025657623	2	-1	950780	103197	2330	2063708160	276688896	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	540064	0	0	286300
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	50	1601025646110	1601025658560	536152	326200	2	96493	1	1601025656115	1601025658560	2	-1	915998	96493	2710	2063839232	279646208	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	536152	0	0	326200
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	51	1601025646111	1601025657715	532373	312928	2	98430	1	1601025655100	1601025657715	2	-1	921535	98430	2730	2063515648	278573056	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	532373	0	0	312928
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	52	1601025646111	1601025657608	532240	280077	2	100603	1	1601025655097	1601025657608	2	-1	932143	100603	2260	2066608128	281423872	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	532240	0	0	280077
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	53	1601025646111	1601025658576	531361	282945	8314	100787	1	1601025656113	1601025658576	8314	-1	923877	100787	2960	2063785984	281915392	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	531361	0	0	282945
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	54	1601025646111	1601025658685	530859	356945	10707	91151	1	1601025656114	1601025658685	10707	-1	879959	91151	3040	2065686528	292847616	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	530859	0	0	356945
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	55	1601025646111	1601025659518	530609	296712	2	95571	1	1601025657108	1601025659518	2	-1	911129	95571	2600	2066087936	289628160	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	530609	0	0	296712
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	56	1601025646112	1601025658729	530543	298297	2	96425	1	1601025656113	1601025658729	2	-1	914486	96425	2400	2066358272	281427968	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	530543	0	0	298297
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	57	1601025646112	1601025659739	523165	295911	2	98962	1	1601025657115	1601025659739	2	-1	913244	98962	2290	2067394560	279834624	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	523165	0	0	295911
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	58	1601025646112	1601025659548	522578	283707	2	94680	1	1601025657112	1601025659548	2	-1	899438	94680	2190	2070880256	281927680	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	522578	0	0	283707
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	59	1601025646112	1601025659748	520329	337155	10628	91105	1	1601025657110	1601025659748	10628	-1	869388	91105	3090	2062536704	280190976	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	520329	0	0	337155
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	60	1601025646112	1601025659701	519334	294028	3	96284	1	1601025657114	1601025659701	3	-1	902963	96284	2930	2065362944	279666688	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	519334	0	0	294028
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	61	1601025646112	1601025659582	508616	279815	2	93133	1	1601025657110	1601025659582	2	-1	877155	93133	2140	2066239488	279814144	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	508616	0	0	279815
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	62	1601025646113	1601025659714	502579	319677	2	90572	1	1601025657111	1601025659714	2	-1	859351	90572	2830	2066132992	295018496	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	502579	0	0	319677
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	63	1601025646113	1601025660492	497009	285397	2	90874	1	1601025658119	1601025660492	2	-1	859083	90874	2180	2063044608	277057536	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	497009	0	0	285397
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	64	1601025646113	1601025660449	496842	238627	1260	79576	1	1601025658118	1601025660449	1260	-1	813095	79576	2520	2063048704	281157632	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	496842	0	0	238627
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	65	1601025646113	1601025660585	495922	280816	2	93061	1	1601025658123	1601025660585	2	-1	865890	93061	2770	2063605760	277393408	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	495922	0	0	280816
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	66	1601025646114	1601025660632	490279	239760	1262	78883	1	1601025658117	1601025660632	1262	-1	803737	78883	2390	2064994304	279506944	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	490279	0	0	239760
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	67	1601025646114	1601025660646	477647	298187	2	85839	1	1601025658119	1601025660646	2	-1	819167	85839	2100	2067750912	289669120	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	477647	0	0	298187
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	68	1601025646114	1601025660784	474770	298105	2	86289	1	1601025658118	1601025660784	2	-1	813968	86289	2860	2072772608	290340864	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	474770	0	0	298105
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	69	1601025646114	1601025661545	466609	255948	1759	71306	1	1601025659121	1601025661545	1759	-1	749029	71306	2380	2069688320	291205120	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	466609	0	0	255948
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	70	1601025646114	1601025661601	466352	300638	8707	86701	1	1601025659121	1601025661601	8707	-1	802408	86701	2980	2067709952	291438592	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	466352	0	0	300638
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	71	1601025646114	1601025661727	454188	269059	2	82469	1	1601025659121	1601025661727	2	-1	782682	82469	2530	2065108992	278016000	199229440	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	454188	0	0	269059
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	72	1601025646114	1601025662495	452222	304105	8003	85024	1	1601025660126	1601025662495	8003	-1	781557	85024	2710	2072764416	294862848	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	452222	0	0	304105
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	73	1601025646115	1601025662598	434777	306326	8775	76593	1	1601025660127	1601025662598	8775	-1	728267	76593	4300	2063257600	291221504	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	434777	0	0	306326
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	74	1601025646115	1601025661565	430281	312724	8354	74173	1	1601025659119	1601025661565	8354	-1	714438	74173	2880	2070368256	294502400	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	430281	0	0	312724
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	75	1601025646115	1601025662480	430209	209567	1614	73119	1	1601025660128	1601025662480	1614	-1	720140	73119	1930	2061733888	279769088	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	430209	0	0	209567
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	76	1601025646115	1601025662617	428706	320837	8581	74199	1	1601025660131	1601025662617	8581	-1	712913	74199	3080	2066640896	287019008	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	428706	0	0	320837
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	77	1601025646115	1601025662524	424028	269709	2	76185	1	1601025660130	1601025662524	2	-1	725424	76185	2210	2068324352	289628160	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	424028	0	0	269709
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	78	1601025646116	1601025663617	422985	209792	1535	71824	1	1601025661131	1601025663617	1535	-1	707853	71824	2060	2064187392	282939392	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	422985	0	0	209792
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	79	1601025646116	1601025662599	422736	295099	2	81890	1	1601025660128	1601025662599	2	-1	747778	81890	2500	2068406272	288169984	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	422736	0	0	295099
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	80	1601025646116	1601025662596	421961	208877	1504	71990	1	1601025660133	1601025662596	1504	-1	707542	71990	2080	2064588800	281419776	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	421961	0	0	208877
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	81	1601025646116	1601025663405	405992	210844	1537	68772	1	1601025661137	1601025663405	1537	-1	678638	68772	2460	2058244096	279273472	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	405992	0	0	210844
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	82	1601025646117	1601025663592	398528	210189	1541	67773	1	1601025661135	1601025663592	1541	-1	667181	67773	2120	2061459456	276533248	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	398528	0	0	210189
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	83	1601025646117	1601025663605	386584	271870	2	72278	1	1601025661136	1601025663605	2	-1	672592	72278	2330	2064498688	283947008	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	386584	0	0	271870
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	84	1601025646117	1601025663609	373923	243945	2	70005	1	1601025661134	1601025663609	2	-1	650311	70005	2680	2066411520	291966976	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	373923	0	0	243945
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	85	1601025646117	1601025663675	366258	253749	2	70014	1	1601025661131	1601025663675	2	-1	644030	70014	2760	2062893056	284229632	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	366258	0	0	253749
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	86	1601025646117	1601025664512	365034	292542	7469	63093	1	1601025662139	1601025664512	7469	-1	607569	63093	3040	2065809408	295686144	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	365034	0	0	292542
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	87	1601025646118	1601025664771	364439	280610	2	68589	1	1601025662139	1601025664771	2	-1	635642	68589	2150	2071101440	294350848	198180864	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	364439	0	0	280610
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	88	1601025646118	1601025664650	358439	248489	2	63604	1	1601025662138	1601025664650	2	-1	610036	63604	2500	2066579456	289300480	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	358439	0	0	248489
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	89	1601025646118	1601025663608	357793	242614	2	66145	1	1601025661134	1601025663608	2	-1	617148	66145	2460	2072653824	294973440	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	357793	0	0	242614
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	90	1601025646118	1601025664663	355311	292886	7284	61837	1	1601025662137	1601025664663	7284	-1	591606	61837	2810	2065178624	291270656	198705152	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	355311	0	0	292886
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	91	1601025646118	1601025665621	350523	285516	6905	60651	1	1601025663144	1601025665621	6905	-1	583107	60651	2850	2066657280	289095680	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	350523	0	0	285516
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	92	1601025646118	1601025665545	350106	236850	2	65607	1	1601025663143	1601025665545	2	-1	608404	65607	2300	2066710528	282431488	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	350106	0	0	236850
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	93	1601025646118	1601025665433	349968	223098	1513	55992	1	1601025663146	1601025665433	1513	-1	571517	55992	1930	2066702336	282566656	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	349968	0	0	223098
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	94	1601025646119	1601025666406	349073	235371	2	64486	1	1601025664154	1601025666406	2	-1	603866	64486	2470	2071891968	295878656	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	349073	0	0	235371
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	95	1601025646119	1601025665525	347795	225543	1159	53278	1	1601025663143	1601025665525	1159	-1	559061	53278	2160	2069000192	296849408	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	347795	0	0	225543
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	96	1601025646119	1601025666585	346162	287218	6904	59722	1	1601025664150	1601025666585	6904	-1	575137	59722	2640	2065571840	290148352	197656576	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	346162	0	0	287218
wordcount	WordCount[1601025643219]	1601025642380	1601025645984	1601025742170	Map	97	1601025646119	1601025665512	345554	233321	2	64161	1	1601025663146	1601025665512	2	-1	598831	64161	2420	2069606400	293347328	197132288	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	345554	0	0	233321
